species,collection_date,coord_lat,coord_long,acclimation_start_date,heat_ramp_start_date,heat_ramp_end_date,thicket ,id,sample,wound,tank,treatment,biopsy_day,biopsy_date,biopsy_notes,Collected in liquid nitrogen?,In DNA/RNA shield?,Sub-samples taken,percent_growth_bw,calculated SA,chlorophyll ug/cm^2,zooxanthellae cells/cm^2
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,244.0,gene ,no,11.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.3488
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,264.0,gene ,no,11.0,31.0,1.0,2025-06-05 00:00:00,tip with branch,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.7148
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,300.0,gene ,yes,11.0,31.0,1.0,2025-06-05 00:00:00,2 tips,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.587
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,151.0,gene ,no,12.0,28.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.4941
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,164.0,gene ,yes,12.0,28.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,6.9517
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,231.0,gene ,yes,12.0,28.0,1.0,2025-06-05 00:00:00,2 tips,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,3.3146
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,234.0,gene ,no,12.0,28.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,5.8652
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,287.0,gene ,no,12.0,28.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.6858
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,294.0,gene ,yes,12.0,28.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,3.8608
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,134.0,gene ,no,3.0,28.0,3.0,2025-06-07 00:00:00,"wound with branch, fell off",yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.4818
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,160.0,gene ,yes,3.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,2.9777
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,242.0,gene ,no,3.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.5812
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,247.0,gene ,yes,3.0,28.0,3.0,2025-06-07 00:00:00,wound has growing tip already,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.5812
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,250.0,gene ,yes,3.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.9589
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,290.0,gene ,no,3.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.6096
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,138.0,gene ,yes,4.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.4715
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,206.0,gene ,yes,4.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.3423
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,211.0,gene ,no,4.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.1978
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,236.0,gene ,no,4.0,31.0,3.0,2025-06-07 00:00:00,very easy to cut,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.0518
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,289.0,gene ,no,4.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.1745
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,295.0,gene ,yes,4.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.5173
